	hit_fraction_z	mean_z	median_z	max_z	mean_prob	median_prob	mean_confidence	median_confidence	hit_fraction_prob	direction
N_LP.192	0.0	0.1563398457829611	0.07110948366225453	1.3115576402299662	0.4609772716632598	0.4207367866043384	0.5390227283367401	0.5792632133956617	0.5714285714285714	baseline
N_LP.1920	0.0	0.13581231826236653	0.6320983402559937	1.230025347645599	0.4879459413941957	0.5314556430594419	0.5120540586058042	0.5314556430594419	0.5714285714285714	endpoint
N_LP.1921	0.0	1.179974625280701	1.2597075894468546	1.7918987884749025	0.14158612266342283	0.11964094183764888	0.8584138773365771	0.8803590581623512	1.0	baseline
N_LP.1922	0.0	0.334692844862659	0.4313228530583661	1.6375694856910423	0.32786104275080846	0.34403416839894263	0.6721389572491916	0.6559658316010574	0.7142857142857143	baseline
N_LP.1923	0.0	0.4305710995347813	1.1381353007572133	1.6241951742905323	0.6401986818003723	0.767827811079211	0.6401986818003723	0.767827811079211	0.5714285714285714	endpoint
N_LP.1924	0.0	0.5977246406562425	1.305867056939268	1.7055893791869277	0.6047111685871052	0.8179017461200287	0.6047111685871052	0.8179017461200287	0.5714285714285714	endpoint
N_LP.1925	0.0	0.1366679518377024	0.30560034936623803	1.0838025088078391	0.5492244777546699	0.5232140575209829	0.5492244777546699	0.5232140575209829	0.5714285714285714	endpoint
N_LP.1926	0.0	0.6119853587098021	0.6556389042501134	1.6750750102229708	0.2772319667567629	0.3104952017678721	0.7227680332432371	0.6895047982321278	0.8571428571428571	baseline
N_LP.1927	0.0	0.1547851156895501	0.13998035292568753	1.6515540295153928	0.4337724278200797	0.4384726874268312	0.5662275721799204	0.5615273125731688	0.5714285714285714	baseline
N_LP.1928	0.0	0.12280110342091896	0.167834146055698	1.2423985687326289	0.4084062289248017	0.37636459016988705	0.5915937710751983	0.6236354098301129	0.5714285714285714	baseline
N_LP.1929	0.0	0.08166177986763912	0.446405794612498	1.3624958824280038	0.4929268242510711	0.36140857577122737	0.5070731757489289	0.6385914242287727	0.5714285714285714	baseline
N_LP.193	0.0	0.4205386863836269	0.2589386293817341	1.1998516151426266	0.5771939244265115	0.5423988876308301	0.5771939244265115	0.5423988876308301	0.5714285714285714	endpoint
N_LP.1930	0.0	0.7943182166974295	0.9955902694360445	1.4378124821908727	0.6936381034517881	0.7875108994172874	0.6936381034517881	0.7875108994172874	0.8571428571428571	endpoint
N_LP.1931	0.0	0.3931601145607894	0.6163963369283165	1.6445351493351055	0.5759662367020075	0.5637733167027689	0.5759662367020075	0.5637733167027689	0.5714285714285714	endpoint
N_LP.1932	0.0	0.13451008778617307	0.27510169159716263	1.5202443596784232	0.4500077322634844	0.5137540124849309	0.5499922677365157	0.5137540124849309	0.5714285714285714	baseline
N_LP.1933	0.0	0.5381748317129766	1.1732503211326655	1.6083404570191042	0.31313817333951827	0.13040515963672858	0.6868618266604818	0.8695948403632714	0.7142857142857143	baseline
N_LP.1934	0.0	0.029903535590459836	0.2250930348221814	1.578417556317872	0.45644907592326833	0.36229378368894993	0.5435509240767317	0.6377062163110501	0.5714285714285714	endpoint
N_LP.1935	0.0	0.2667063014423305	0.6208393213190637	1.4731029007831735	0.4380850692301482	0.3312983920550756	0.5619149307698518	0.6687016079449244	0.7142857142857143	baseline
N_LP.1936	0.0	0.07147219987911892	0.006653687942385223	1.0560567678873731	0.455378825961312	0.4272395878375071	0.5446211740386879	0.572760412162493	0.7142857142857143	baseline
