	score	direction	p_value	q_value	n_permutations	at_permutation_floor
COG0230	0.1238499348856105	meat	0.8032419675803242	0.9255160426155489	100000	False
COG0231	0.8071424240131886	meat	0.04718952810471895	0.3623598388059343	100000	False
COG0232	0.3694252426064634	dairy	0.3963460365396346	0.7161304805749016	100000	False
COG0233	0.2908022483228367	meat	0.5026449735502645	0.7786613128785198	100000	False
COG0234	0.0359275744748792	dairy	0.9353006469935301	0.9768810350895755	100000	False
COG0235	0.3863340071676944	meat	0.31770682293177066	0.6600195529938833	100000	False
COG0236	0.4730696425347301	dairy	0.3011469885301147	0.6473292094438974	100000	False
COG0237	1.0433369790786562	meat	0.012899871001289987	0.27720484145565993	100000	False
COG0238	0.0653567785378162	dairy	0.8681713182868172	0.9502353209342858	100000	False
COG0239	0.6451964072867947	meat	0.15907840921590785	0.5196074539733989	100000	False
COG0240	0.8363481001847266	meat	0.06622933770662294	0.399867103384246	100000	False
COG0241	0.3012599047531861	dairy	0.42366576334236655	0.7351412293248275	100000	False
COG0242	1.063568126538982	meat	0.02105978940210598	0.296946517289794	100000	False
COG0243	0.4009059631323708	meat	0.31060689393106067	0.6539638101764841	100000	False
COG0244	0.2182482137706087	meat	0.6349436505634943	0.8500889075660556	100000	False
COG0245	0.7422735439511633	meat	0.11644883551164488	0.47315673074185294	100000	False
COG0246	0.1925037620327299	meat	0.6403335966640333	0.8522936744532686	100000	False
COG0247	0.1788357020872004	meat	0.6958530414695853	0.8785387451658405	100000	False
COG0248	1.1647238584137238	meat	0.007879921200787992	0.270838855967876	100000	False
COG0249	0.7763189990699022	dairy	0.055599444005559946	0.38387731242266016	100000	False
COG0250	0.3619389129037836	meat	0.4431555684443156	0.7462218052789815	100000	False
COG0251	0.5689265648902354	meat	0.2001779982200178	0.560610299848991	100000	False
COG0252	0.3637161565052677	dairy	0.35690643093569063	0.6867586125313623	100000	False
COG0253	0.9046809037799884	meat	0.04247957520424796	0.3510782100591996	100000	False
COG0254	0.9993090331254784	meat	0.033219667803321966	0.32993037999649155	100000	False
COG0255	0.9433503051560556	meat	0.03682963170368296	0.3396421856030492	100000	False
COG0256	0.5158908041275515	meat	0.2758372416275837	0.6267790470441079	100000	False
COG0257	0.7533262086675531	meat	0.07478925210747893	0.4172569050595115	100000	False
COG0258	0.9506740862420624	meat	0.043209567904320956	0.3513071933719803	100000	False
COG0259	0.3826442962410428	dairy	0.36523634763652363	0.692382820218092	100000	False
COG0260	0.2409740189713957	meat	0.5662343376566235	0.815478944221296	100000	False
COG0261	0.6082818552899496	meat	0.21520784792152078	0.5759813978493381	100000	False
COG0262	1.2482345255731704	meat	0.005819941800581994	0.26742756325405864	100000	False
COG0263	1.1112979300269803	meat	0.013909860901390986	0.27720484145565993	100000	False
COG0264	0.3170136996892124	meat	0.42307576924230755	0.7347263625946675	100000	False
COG0265	0.6027037274493596	meat	0.12773872261277386	0.4864238010872741	100000	False
COG0266	0.024262815974519	meat	0.951260487395126	0.9836916673630569	100000	False
COG0267	0.7719833364120665	meat	0.12150878491215088	0.4793096649857957	100000	False
COG0268	0.6245919661667598	meat	0.18389816101838982	0.5460594627503201	100000	False
COG0269	0.333376006597614	dairy	0.42267577324226757	0.734486476804279	100000	False
COG0270	0.266794544065014	meat	0.5002049979500205	0.7778595073278772	100000	False
COG0272	0.7404256202162542	meat	0.05441945580544195	0.3803393139161307	100000	False
